NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GLOMERULUS DEVELOPMENT%GOBP%GO:0032835	GLOMERULUS DEVELOPMENT%GOBP%GO:0032835	Details ...	16	0.66141886	1.7093873	0.0038314175	0.72826284	1.0	1769	tags=31%, list=13%, signal=36%	
MISMATCH REPAIR%GOBP%GO:0006298	MISMATCH REPAIR%GOBP%GO:0006298	Details ...	25	0.60121465	1.7091818	0.005725191	0.6691115	1.0	1625	tags=32%, list=12%, signal=36%	
RENAL SYSTEM PROCESS%GOBP%GO:0003014	RENAL SYSTEM PROCESS%GOBP%GO:0003014	Details ...	35	0.55744845	1.699578	0.0	0.6868477	1.0	3287	tags=43%, list=25%, signal=57%	
TRNA CHARGING%BIOCYC%TRNA-CHARGING-PWY	TRNA CHARGING%BIOCYC%TRNA-CHARGING-PWY	Details ...	37	0.5490372	1.698692	0.0037243948	0.643894	1.0	2143	tags=35%, list=16%, signal=42%	
REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045069	REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045069	Details ...	65	0.4920051	1.6981949	0.0	0.60471463	1.0	2334	tags=42%, list=18%, signal=50%	
NEGATIVE REGULATION OF VIRAL PROCESS%GOBP%GO:0048525	NEGATIVE REGULATION OF VIRAL PROCESS%GOBP%GO:0048525	Details ...	63	0.49533084	1.6943023	0.0	0.59258384	1.0	2334	tags=40%, list=18%, signal=48%	
APOPTOTIC FACTOR-MEDIATED RESPONSE%REACTOME DATABASE ID RELEASE 83%111471	APOPTOTIC FACTOR-MEDIATED RESPONSE%REACTOME DATABASE ID RELEASE 83%111471	Details ...	17	0.64514184	1.6866192	0.0123203285	0.6033883	1.0	2373	tags=41%, list=18%, signal=50%	
SUPERPATHWAY OF PYRIMIDINE DEOXYRIBONUCLEOTIDES <I>DE NOVO< I> BIOSYNTHESIS%BIOCYC%PWY-7211	SUPERPATHWAY OF PYRIMIDINE DEOXYRIBONUCLEOTIDES <I>DE NOVO< I> BIOSYNTHESIS%BIOCYC%PWY-7211	Details ...	19	0.6332458	1.6851109	0.0054644807	0.57974815	1.0	2023	tags=37%, list=15%, signal=43%	
POSITIVE REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032722	POSITIVE REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032722	Details ...	31	0.56160444	1.6836795	0.006024096	0.5584952	1.0	1543	tags=39%, list=12%, signal=44%	
EICOSANOID METABOLISM VIA CYCLOOXYGENASES (COX)%WIKIPATHWAYS_20220510%WP4719%HOMO SAPIENS	EICOSANOID METABOLISM VIA CYCLOOXYGENASES (COX)%WIKIPATHWAYS_20220510%WP4719%HOMO SAPIENS	Details ...	15	0.66914743	1.671599	0.0121951215	0.60066295	1.0	2534	tags=53%, list=19%, signal=66%	
SUPERPATHWAY OF L-TRYPTOPHAN UTILIZATION%BIOCYC%PWY66-401	SUPERPATHWAY OF L-TRYPTOPHAN UTILIZATION%BIOCYC%PWY66-401		21	0.6076382	1.6627802	0.013333334	0.6239288	1.0	3020	tags=48%, list=23%, signal=62%	
RECIPROCAL HOMOLOGOUS RECOMBINATION%GOBP%GO:0140527	RECIPROCAL HOMOLOGOUS RECOMBINATION%GOBP%GO:0140527		34	0.5415228	1.6623557	0.00729927	0.5986769	1.0	2508	tags=41%, list=19%, signal=51%	
REGULATION OF SINGLE STRANDED VIRAL RNA REPLICATION VIA DOUBLE STRANDED DNA INTERMEDIATE%GOBP%GO:0045091	REGULATION OF SINGLE STRANDED VIRAL RNA REPLICATION VIA DOUBLE STRANDED DNA INTERMEDIATE%GOBP%GO:0045091		15	0.6630866	1.6589392	0.007434944	0.59344643	1.0	2226	tags=60%, list=17%, signal=72%	
CELLULAR RESPONSE TO TYPE I INTERFERON%GOBP%GO:0071357	CELLULAR RESPONSE TO TYPE I INTERFERON%GOBP%GO:0071357		21	0.60937744	1.6583898	0.00996016	0.571812	1.0	917	tags=19%, list=7%, signal=20%	
TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418	TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418		37	0.5490372	1.6556726	0.002079002	0.5643294	1.0	2143	tags=35%, list=16%, signal=42%	
FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY	FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY		44	0.5227089	1.6554577	0.0058139535	0.5436497	1.0	3102	tags=41%, list=23%, signal=53%	
HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE		74	0.47393522	1.652435	0.0	0.53989226	1.0	1479	tags=28%, list=11%, signal=32%	
RECIPROCAL MEIOTIC RECOMBINATION%GOBP%GO:0007131	RECIPROCAL MEIOTIC RECOMBINATION%GOBP%GO:0007131		34	0.5415228	1.647957	0.008368201	0.54399985	1.0	2508	tags=41%, list=19%, signal=51%	
CELLULAR KETONE METABOLIC PROCESS%GOBP%GO:0042180	CELLULAR KETONE METABOLIC PROCESS%GOBP%GO:0042180		43	0.5080833	1.6289142	0.0076923077	0.6339003	1.0	3867	tags=47%, list=29%, signal=66%	
TRNA AMINOACYLATION%REACTOME%R-HSA-379724.1	TRNA AMINOACYLATION%REACTOME%R-HSA-379724.1		41	0.51275563	1.6217947	0.013435701	0.6555701	1.0	2143	tags=32%, list=16%, signal=38%	
GPCRS, CLASS A RHODOPSIN-LIKE%WIKIPATHWAYS_20220510%WP455%HOMO SAPIENS	GPCRS, CLASS A RHODOPSIN-LIKE%WIKIPATHWAYS_20220510%WP455%HOMO SAPIENS		34	0.53297466	1.6195992	0.01183432	0.64828444	1.0	2327	tags=32%, list=18%, signal=39%	
ANTIVIRAL INNATE IMMUNE RESPONSE%GOBP%GO:0140374	ANTIVIRAL INNATE IMMUNE RESPONSE%GOBP%GO:0140374		29	0.54982626	1.6167085	0.0056710774	0.64522725	1.0	2334	tags=48%, list=18%, signal=59%	
MEIOTIC RECOMBINATION%REACTOME%R-HSA-912446.2	MEIOTIC RECOMBINATION%REACTOME%R-HSA-912446.2		37	0.51754916	1.6157222	0.009881423	0.63182133	1.0	2372	tags=43%, list=18%, signal=53%	
PROTEIN LOCALIZATION TO CHROMOSOME%GOBP%GO:0034502	PROTEIN LOCALIZATION TO CHROMOSOME%GOBP%GO:0034502		67	0.46025196	1.6073751	0.0	0.6666285	1.0	3061	tags=36%, list=23%, signal=46%	
HOMOLOGOUS RECOMBINATION%GOBP%GO:0035825	HOMOLOGOUS RECOMBINATION%GOBP%GO:0035825		41	0.5108802	1.60668	0.0058027077	0.65157753	1.0	2508	tags=39%, list=19%, signal=48%	
FERTILIZATION%GOBP%GO:0009566	FERTILIZATION%GOBP%GO:0009566		35	0.5252152	1.6047783	0.01178782	0.6444082	1.0	2665	tags=37%, list=20%, signal=46%	
PHASE II - CONJUGATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 83%156580	PHASE II - CONJUGATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 83%156580		51	0.4838818	1.6040394	0.009469697	0.6316344	1.0	1933	tags=31%, list=15%, signal=37%	
PHOSPHATIDYLETHANOLAMINE METABOLIC PROCESS%GOBP%GO:0046337	PHOSPHATIDYLETHANOLAMINE METABOLIC PROCESS%GOBP%GO:0046337		16	0.6305436	1.601195	0.021276595	0.63107663	1.0	1265	tags=38%, list=10%, signal=41%	
MMR%REACTOME%R-HSA-5358508.1	MMR%REACTOME%R-HSA-5358508.1		15	0.650435	1.6004418	0.017110266	0.6192067	1.0	942	tags=27%, list=7%, signal=29%	
DNA REPLICATION INITIATION%GOBP%GO:0006270	DNA REPLICATION INITIATION%GOBP%GO:0006270		23	0.5612737	1.5951877	0.01904762	0.6333706	1.0	2181	tags=35%, list=17%, signal=42%	
FCERI MEDIATED CA+2 MOBILIZATION%REACTOME DATABASE ID RELEASE 83%2871809	FCERI MEDIATED CA+2 MOBILIZATION%REACTOME DATABASE ID RELEASE 83%2871809		23	0.5713337	1.5935316	0.021235522	0.6268335	1.0	3059	tags=43%, list=23%, signal=56%	
PYRIDINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072525	PYRIDINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072525		15	0.6379966	1.5911353	0.021113243	0.62519765	1.0	1336	tags=33%, list=10%, signal=37%	
NEPHRON DEVELOPMENT%GOBP%GO:0072006	NEPHRON DEVELOPMENT%GOBP%GO:0072006		31	0.53269917	1.5896225	0.01171875	0.61893094	1.0	1769	tags=26%, list=13%, signal=30%	
SYNTHESIS OF PA%REACTOME%R-HSA-1483166.6	SYNTHESIS OF PA%REACTOME%R-HSA-1483166.6		26	0.55290115	1.5887707	0.024528302	0.60908145	1.0	2232	tags=42%, list=17%, signal=51%	
MEIOSIS%REACTOME%R-HSA-1500620.2	MEIOSIS%REACTOME%R-HSA-1500620.2		60	0.46071297	1.588738	0.003868472	0.5957785	1.0	2372	tags=35%, list=18%, signal=42%	
CONNECTIVE TISSUE DEVELOPMENT%GOBP%GO:0061448	CONNECTIVE TISSUE DEVELOPMENT%GOBP%GO:0061448		42	0.49716857	1.5861398	0.015594542	0.5957036	1.0	1867	tags=24%, list=14%, signal=28%	
OLIGODENDROCYTE DIFFERENTIATION%GOBP%GO:0048709	OLIGODENDROCYTE DIFFERENTIATION%GOBP%GO:0048709		15	0.6409085	1.584577	0.028455285	0.5914835	1.0	1188	tags=33%, list=9%, signal=37%	
ALPHA-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:1901607	ALPHA-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:1901607		40	0.5126083	1.5770414	0.018947368	0.61784863	1.0	4311	tags=55%, list=33%, signal=81%	
REGULATION OF PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:1900371	REGULATION OF PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:1900371		17	0.6036688	1.5699306	0.009451796	0.64296865	1.0	785	tags=35%, list=6%, signal=37%	
ANTIVIRAL AND ANTI-INFLAMMATORY EFFECTS OF NRF2 ON SARS-COV-2 PATHWAY%WIKIPATHWAYS_20220510%WP5113%HOMO SAPIENS	ANTIVIRAL AND ANTI-INFLAMMATORY EFFECTS OF NRF2 ON SARS-COV-2 PATHWAY%WIKIPATHWAYS_20220510%WP5113%HOMO SAPIENS		16	0.60503095	1.567839	0.031189084	0.6415942	1.0	49	tags=19%, list=0%, signal=19%	
VASCULOGENESIS%GOBP%GO:0001570	VASCULOGENESIS%GOBP%GO:0001570		17	0.60986775	1.5584378	0.03065134	0.68259126	1.0	2076	tags=47%, list=16%, signal=56%	
GAUCHER DISEASE%PATHWHIZ%PW000201	GAUCHER DISEASE%PATHWHIZ%PW000201		18	0.5858465	1.5558325	0.036190476	0.6840106	1.0	2448	tags=50%, list=19%, signal=61%	
TYPE I INTERFERON INDUCTION AND SIGNALING DURING SARS-COV-2 INFECTION%WIKIPATHWAYS_20220510%WP4868%HOMO SAPIENS	TYPE I INTERFERON INDUCTION AND SIGNALING DURING SARS-COV-2 INFECTION%WIKIPATHWAYS_20220510%WP4868%HOMO SAPIENS		23	0.55832016	1.5486571	0.040816326	0.71254325	1.0	1944	tags=30%, list=15%, signal=36%	
XANTHINURIA TYPE I%SMPDB%SMP0000512	XANTHINURIA TYPE I%SMPDB%SMP0000512		28	0.5245163	1.5480341	0.02471483	0.70279205	1.0	2974	tags=43%, list=23%, signal=55%	
POSITIVE REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045669	POSITIVE REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045669		24	0.5522798	1.5479382	0.025540275	0.690452	1.0	576	tags=17%, list=4%, signal=17%	
REGULATION OF TRANSPOSITION%GOBP%GO:0010528	REGULATION OF TRANSPOSITION%GOBP%GO:0010528		17	0.5910192	1.5476419	0.035781544	0.6797455	1.0	2914	tags=41%, list=22%, signal=53%	
CENTROSOME DUPLICATION%GOBP%GO:0051298	CENTROSOME DUPLICATION%GOBP%GO:0051298		33	0.50884223	1.5466949	0.022304833	0.6733284	1.0	2085	tags=30%, list=16%, signal=36%	
CALCIUM ION TRANSMEMBRANE IMPORT INTO CYTOSOL%GOBP%GO:0097553	CALCIUM ION TRANSMEMBRANE IMPORT INTO CYTOSOL%GOBP%GO:0097553		41	0.48955455	1.5460267	0.018036073	0.66528153	1.0	2924	tags=37%, list=22%, signal=47%	
MITOCHONDRIAL DNA DEPLETION SYNDROME-3%SMPDB%SMP0000536	MITOCHONDRIAL DNA DEPLETION SYNDROME-3%SMPDB%SMP0000536		28	0.5245163	1.545654	0.032075472	0.65592116	1.0	2974	tags=43%, list=23%, signal=55%	
AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0008652	AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0008652		42	0.48490047	1.5450659	0.015209125	0.6482843	1.0	4311	tags=52%, list=33%, signal=78%	
SPHINGOLIPID METABOLISM%SMPDB%SMP0000034	SPHINGOLIPID METABOLISM%SMPDB%SMP0000034		18	0.5858465	1.5445255	0.026530612	0.64070237	1.0	2448	tags=50%, list=19%, signal=61%	
THIOGUANINE ACTION PATHWAY%PATHWHIZ%PW000429	THIOGUANINE ACTION PATHWAY%PATHWHIZ%PW000429		36	0.5017025	1.5414585	0.014	0.6476538	1.0	2974	tags=42%, list=23%, signal=54%	
AZATHIOPRINE ACTION PATHWAY%SMPDB%SMP0000427	AZATHIOPRINE ACTION PATHWAY%SMPDB%SMP0000427		36	0.5017025	1.5409756	0.019157087	0.6400048	1.0	2974	tags=42%, list=23%, signal=54%	
FABRY DISEASE%SMPDB%SMP0000525	FABRY DISEASE%SMPDB%SMP0000525		18	0.5858465	1.5393153	0.045643155	0.63806564	1.0	2448	tags=50%, list=19%, signal=61%	
NUCLEOTIDE-SUGAR METABOLIC PROCESS%GOBP%GO:0009225	NUCLEOTIDE-SUGAR METABOLIC PROCESS%GOBP%GO:0009225		25	0.54419607	1.5372066	0.0256917	0.63877183	1.0	1227	tags=32%, list=9%, signal=35%	
NEGATIVE REGULATION OF TRANSPOSITION%GOBP%GO:0010529	NEGATIVE REGULATION OF TRANSPOSITION%GOBP%GO:0010529		17	0.5910192	1.5370197	0.03515625	0.63019013	1.0	2914	tags=41%, list=22%, signal=53%	
GLOBOID CELL LEUKODYSTROPHY%PATHWHIZ%PW000202	GLOBOID CELL LEUKODYSTROPHY%PATHWHIZ%PW000202		18	0.5858465	1.5330892	0.04518664	0.64156336	1.0	2448	tags=50%, list=19%, signal=61%	
REGULATION OF NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0030808	REGULATION OF NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0030808		17	0.6036688	1.5321026	0.025878003	0.6372661	1.0	785	tags=35%, list=6%, signal=37%	
REGULATION OF ESTABLISHMENT OF CELL POLARITY%GOBP%GO:2000114	REGULATION OF ESTABLISHMENT OF CELL POLARITY%GOBP%GO:2000114		19	0.56821895	1.5316002	0.024952015	0.63053626	1.0	1521	tags=32%, list=12%, signal=36%	
METACHROMATIC LEUKODYSTROPHY (MLD)%SMPDB%SMP0000347	METACHROMATIC LEUKODYSTROPHY (MLD)%SMPDB%SMP0000347		18	0.5858465	1.5305718	0.029239766	0.6265981	1.0	2448	tags=50%, list=19%, signal=61%	
GOUT OR KELLEY-SEEGMILLER SYNDROME%SMPDB%SMP0000365	GOUT OR KELLEY-SEEGMILLER SYNDROME%SMPDB%SMP0000365		28	0.5245163	1.5303149	0.030534351	0.6191762	1.0	2974	tags=43%, list=23%, signal=55%	
MERCAPTOPURINE ACTION PATHWAY%PATHWHIZ%PW000267	MERCAPTOPURINE ACTION PATHWAY%PATHWHIZ%PW000267		36	0.5017025	1.5296688	0.01996008	0.6139861	1.0	2974	tags=42%, list=23%, signal=54%	
XANTHINURIA TYPE II%PATHWHIZ%PW000489	XANTHINURIA TYPE II%PATHWHIZ%PW000489		28	0.5245163	1.5294529	0.02918288	0.6066117	1.0	2974	tags=43%, list=23%, signal=55%	
PURINE METABOLISM%PATHWHIZ%PW000052	PURINE METABOLISM%PATHWHIZ%PW000052		28	0.5245163	1.529217	0.023166023	0.5994895	1.0	2974	tags=43%, list=23%, signal=55%	
NO/CGMP/PKG MEDIATED NEUROPROTECTION%WIKIPATHWAYS_20220510%WP4008%HOMO SAPIENS	NO/CGMP/PKG MEDIATED NEUROPROTECTION%WIKIPATHWAYS_20220510%WP4008%HOMO SAPIENS		18	0.5827396	1.528127	0.039337475	0.5970698	1.0	276	tags=22%, list=2%, signal=23%	
INTERFERON ALPHA BETA SIGNALING%REACTOME%R-HSA-909733.7	INTERFERON ALPHA BETA SIGNALING%REACTOME%R-HSA-909733.7		54	0.46489042	1.5280576	0.019455252	0.58966017	1.0	1530	tags=26%, list=12%, signal=29%	
KRABBE DISEASE%PATHWHIZ%PW000502	KRABBE DISEASE%PATHWHIZ%PW000502		18	0.5858465	1.5278127	0.031311154	0.5831621	1.0	2448	tags=50%, list=19%, signal=61%	
SPHINGOLIPID METABOLISM: INTEGRATED PATHWAY%WIKIPATHWAYS_20220510%WP4726%HOMO SAPIENS	SPHINGOLIPID METABOLISM: INTEGRATED PATHWAY%WIKIPATHWAYS_20220510%WP4726%HOMO SAPIENS		15	0.6031729	1.5266945	0.04411765	0.58123326	1.0	2448	tags=47%, list=19%, signal=57%	
PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY	PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY		35	0.5000493	1.5266294	0.01724138	0.5742122	1.0	3102	tags=46%, list=23%, signal=60%	
LESCH-NYHAN SYNDROME (LNS)%SMPDB%SMP0000364	LESCH-NYHAN SYNDROME (LNS)%SMPDB%SMP0000364		28	0.5245163	1.5230775	0.02131783	0.5832081	1.0	2974	tags=43%, list=23%, signal=55%	
REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032642	REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032642		39	0.49152452	1.5216904	0.018036073	0.58251303	1.0	1543	tags=33%, list=12%, signal=38%	
PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY%SMPDB%SMP0000210	PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY%SMPDB%SMP0000210		28	0.5245163	1.5209239	0.026717557	0.5793427	1.0	2974	tags=43%, list=23%, signal=55%	
INTERFERON SIGNALING%REACTOME DATABASE ID RELEASE 83%913531	INTERFERON SIGNALING%REACTOME DATABASE ID RELEASE 83%913531		158	0.38592526	1.5206879	0.0	0.57353526	1.0	1588	tags=25%, list=12%, signal=28%	
POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755	POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755		49	0.45900825	1.5199577	0.0038461538	0.56960833	1.0	1944	tags=35%, list=15%, signal=41%	
POSITIVE REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050731	POSITIVE REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050731		72	0.43319547	1.5196118	0.01171875	0.5643638	1.0	2001	tags=26%, list=15%, signal=31%	
DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:0042742	DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:0042742		78	0.43056026	1.518605	0.01509434	0.56219196	1.0	2662	tags=35%, list=20%, signal=43%	
REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032651	REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032651		47	0.47142634	1.5164384	0.00967118	0.5655877	1.0	2598	tags=40%, list=20%, signal=50%	
BASE-EXCISION REPAIR%GOBP%GO:0006284	BASE-EXCISION REPAIR%GOBP%GO:0006284		38	0.48517856	1.5160297	0.018832391	0.5609516	1.0	1387	tags=18%, list=11%, signal=21%	
POSITIVE REGULATION OF CHROMATIN ORGANIZATION%GOBP%GO:1905269	POSITIVE REGULATION OF CHROMATIN ORGANIZATION%GOBP%GO:1905269		15	0.6114781	1.5147265	0.039215688	0.56055087	1.0	1816	tags=47%, list=14%, signal=54%	
MYOADENYLATE DEAMINASE DEFICIENCY%PATHWHIZ%PW000513	MYOADENYLATE DEAMINASE DEFICIENCY%PATHWHIZ%PW000513		28	0.5245163	1.5134282	0.02264151	0.5604546	1.0	2974	tags=43%, list=23%, signal=55%	
PPAR SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP3942%HOMO SAPIENS	PPAR SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP3942%HOMO SAPIENS		24	0.54098713	1.5133835	0.031446543	0.5544553	1.0	3213	tags=58%, list=24%, signal=77%	
MITOCHONDRIAL TRNA AMINOACYLATION%REACTOME%R-HSA-379726.1	MITOCHONDRIAL TRNA AMINOACYLATION%REACTOME%R-HSA-379726.1		20	0.5616033	1.5133702	0.03883495	0.54846364	1.0	1789	tags=35%, list=14%, signal=40%	
AICA-RIBOSIDURIA%PATHWHIZ%PW000082	AICA-RIBOSIDURIA%PATHWHIZ%PW000082		28	0.5245163	1.5124893	0.024904214	0.54641765	1.0	2974	tags=43%, list=23%, signal=55%	
ADENINE PHOSPHORIBOSYLTRANSFERASE DEFICIENCY (APRT)%PATHWHIZ%PW000511	ADENINE PHOSPHORIBOSYLTRANSFERASE DEFICIENCY (APRT)%PATHWHIZ%PW000511		28	0.5245163	1.5121043	0.032015067	0.54228324	1.0	2974	tags=43%, list=23%, signal=55%	
PYRIMIDINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072528	PYRIMIDINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072528		19	0.5628697	1.5115641	0.04483431	0.5388334	1.0	2874	tags=37%, list=22%, signal=47%	
XANTHINE DEHYDROGENASE DEFICIENCY (XANTHINURIA)%SMPDB%SMP0000220	XANTHINE DEHYDROGENASE DEFICIENCY (XANTHINURIA)%SMPDB%SMP0000220		28	0.5245163	1.5098281	0.031434186	0.54050535	1.0	2974	tags=43%, list=23%, signal=55%	
RESPONSE TO TYPE I INTERFERON%GOBP%GO:0034340	RESPONSE TO TYPE I INTERFERON%GOBP%GO:0034340		28	0.5255049	1.509673	0.031365313	0.53547966	1.0	2081	tags=25%, list=16%, signal=30%	
PYRIMIDINE DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009219	PYRIMIDINE DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009219		15	0.5978318	1.5095886	0.047244094	0.53041065	1.0	944	tags=20%, list=7%, signal=22%	
POSITIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001238	POSITIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001238		24	0.5356626	1.5088061	0.036072146	0.5284669	1.0	1363	tags=25%, list=10%, signal=28%	
ADENOSINE DEAMINASE DEFICIENCY%PATHWHIZ%PW000075	ADENOSINE DEAMINASE DEFICIENCY%PATHWHIZ%PW000075		28	0.5245163	1.508769	0.030360531	0.5233836	1.0	2974	tags=43%, list=23%, signal=55%	
INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0140888	INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0140888		25	0.53503567	1.506708	0.029126214	0.52663165	1.0	917	tags=16%, list=7%, signal=17%	
ADENYLOSUCCINATE LYASE DEFICIENCY%SMPDB%SMP0000167	ADENYLOSUCCINATE LYASE DEFICIENCY%SMPDB%SMP0000167		28	0.5245163	1.5064353	0.044660196	0.522659	1.0	2974	tags=43%, list=23%, signal=55%	
HETEROPHILIC CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0007157	HETEROPHILIC CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0007157		19	0.5679859	1.504596	0.045454547	0.5254588	1.0	3338	tags=63%, list=25%, signal=84%	
ORGANIC ACID CATABOLIC PROCESS%GOBP%GO:0016054	ORGANIC ACID CATABOLIC PROCESS%GOBP%GO:0016054		139	0.38500932	1.503285	0.006	0.52591395	1.0	3215	tags=38%, list=24%, signal=50%	
